combined_hoop,combined_rr,combined_rz,combined_zz,effective_creep,effective_plastic,elastic_hoop,elastic_rr,elastic_rz,elastic_zz,id,sample_time,stress_hoop,stress_rr,stress_rz,stress_zz,x,y,z
-0.00040184005676068,-0.0030443746673788,0.0010903937948156,0.0034462147241395,4.5146609525171e-07,0.0041099752382979,0.00051503649441119,-2.4225986805587e-05,0.00023284184169959,0.0013955120796003,0,0.05,296888989.97163,213925531.3229,35821821.799937,432346772.30843,0.0105375,0.000475,0
-0.000678915857269,-0.0026898919697967,-0.0015870354253661,0.0033688078270657,4.5151488673635e-07,0.0041147988582693,0.0005204636749841,0.00011198937900488,-0.00034775977735009,0.001433243646312,1,0.05,318420953.87843,255578754.49702,-53501504.207707,458848641.77505,0.0115375,0.000475,0
-0.00066869722584588,-0.0030261876032078,0.0013408072209512,0.0036948848290537,4.5457063962462e-07,0.0043468601168859,0.00051357112244467,6.1961349048476e-05,0.00027880314528063,0.001451806884491,3,0.05,312934713.75888,243456287.08255,42892791.581635,457278677.15063,0.0115375,0.001475,0
-0.00041831843438212,-0.0032721297371977,-0.00094986351687932,0.0036904481715798,4.5420947621542e-07,0.0043188284952978,0.00052606460031576,-2.6980869948052e-05,-0.00019189393326767,0.0014248824280684,2,0.05,302929110.63735,217845192.13523,-29522143.579641,441208776.44545,0.0105375,0.001475,0
-0.00069449026821134,-0.0071343640448931,0.0026948701754437,0.0078288543131044,9.7806641379474e-07,0.0095643935694136,0.00094581463948776,0.00032401065155949,0.00027035771466665,0.0017979858632546,0,0.1,499488154.64832,403826002.65937,41593494.5641,630591419.84324,0.0105375,0.000475,0
-0.0013869344994961,-0.0062155570973615,-0.0038808626475934,0.0076024915968578,9.7753674484534e-07,0.0095307439782147,0.0010392704160455,0.00057499444804047,-0.00039963670199045,0.0019318367650907,1,0.1,569053328.91197,497626256.91123,-61482569.536992,706371228.76511,0.0115375,0.000475,0
-0.0013542247267383,-0.0069888472428398,0.0032273449344706,0.0083430719695782,9.8743400602056e-07,0.0099929563812245,0.0010138348950935,0.00049665896925839,0.00031627029290336,0.0019458089066865,3,0.1,554778765.13417,475213238.08264,48656968.138978,698159382.30235,0.0115375,0.001475,0
-0.00072617938801187,-0.0076501725508162,-0.0023108001551173,0.0083763519388281,9.8716360586876e-07,0.0099955732029851,0.00096542463129077,0.000325151670854,-0.00021924150209248,0.0018453250629789,2,0.1,510361639.25131,411858106.87643,-33729461.860382,645730936.43411,0.0105375,0.001475,0
-0.00094440064758858,-0.011220985090855,0.0043321683788694,0.012165385738444,1.5878523871143e-06,0.015009573828728,0.0013335684105459,0.0006696817953924,0.00028854092401686,0.0022133509481045,0,0.15,691695273.24275,589558870.91146,44390911.38721,827046432.86717,0.0105375,0.000475,0
-0.0020598733620152,-0.0097211651594829,-0.0062093528359196,0.011781038521498,1.5857917098905e-06,0.014929133210556,0.0015238832496986,0.0010293394037175,-0.00042455408414209,0.0024479445490038,1,0.15,811501331.00204,735417662.38961,-65316012.944937,953664607.81827,0.0115375,0.000475,0
-0.00099245860850422,-0.012030339758215,-0.0036906966245584,0.013022798366719,1.6076585982566e-06,0.015661221563922,0.0013629406660211,0.00067766396815186,-0.00023242967009408,0.0022752322299168,2,0.15,707664356.01361,602237171.72604,-35758410.783705,848016904.30526,0.0105375,0.001475,0
-0.0020066320033177,-0.010939730530333,0.005131458070896,0.012946362533651,1.6070704144606e-06,0.01561749886441,0.0014818486914739,0.00092916222009597,0.00033400940360702,0.0024517597783624,3,0.15,789065647.52661,704036959.62235,51386062.093388,938282737.81718,0.0115375,0.001475,0
