increment,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,hfl1_w_m2,hfl2_w_m2,hfl3_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.01999999955296516,1,1,0.1056496186114674,0.2113227025324279,0.2113221774327834,300,-2.090553792910566e-05,-3.240919199676284e-09,-1.630074408787152e-09,-15875.70653458013,-3504.242208974615,-3483.153925527521,-1097.132296283856,-1261.286963807984,31.57531175569764,-0.0001159938913866146,1.596876134148413e-05,1.619376176275321e-05,-2.340432641116841e-05,-2.690586909973715e-05,6.738648574675481e-07,-0.0001159936301409961,1.596865599879606e-05,1.61935976888984e-05,-2.340548898738894e-05,-2.690745522790367e-05,6.736066507882162e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476075909183
1,0.01999999955296516,1,2,0.3942897444582759,0.211316793454165,0.2113148337556128,300.0000006964482,-2.090553832252888e-05,-1.209369480402337e-08,-6.083886731973965e-09,-17718.7009993519,-2611.550940462923,-2532.850715998299,-1472.94386724006,-1449.111727565503,117.837192816007,-0.0001356524643326909,2.549077319966459e-05,2.633032285089715e-05,-3.142201662380641e-05,-3.09127670979562e-05,2.514090166952978e-06,-0.0001356522378749186,2.54906961800869e-05,2.63301652415301e-05,-3.142280251935825e-05,-3.091438353933928e-05,2.513860114867129e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476075909181
1,0.01999999955296516,1,3,0.1056479243480216,0.7886791384637563,0.2113224368323375,300,-2.092324800750944e-05,-3.240331336584745e-09,-1.629849588624666e-09,-16849.88612101225,-2974.976194261996,-3038.240353808017,1638.782033681911,-1146.317101597417,10.49124457516211,-0.0001263853648648893,2.16145197559768e-05,2.093947682709876e-05,3.495766733966002e-05,-2.445317628502216e-05,2.233757841936466e-07,-0.0001263848790629388,2.161416015573068e-05,2.093934245390645e-05,3.496068338521411e-05,-2.445476483407823e-05,2.238132176034583e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476075909183
1,0.01999999955296516,1,4,0.3942834213810146,0.7886900772371302,0.211315801847928,300.0000006974511,-2.092324764573678e-05,-1.209324183304114e-08,-6.084919239393689e-09,-18616.06497344037,-2005.469648419762,-2241.568033933881,1262.926832778401,-1334.431650982014,39.15275132087513,-0.0001452245712359681,3.195589455330733e-05,2.94373084006994e-05,2.693813333548676e-05,-2.846633995885312e-05,8.347963525922399e-07,-0.0001452241202709169,3.195556329894812e-05,2.943718051866714e-05,2.694243911493176e-05,-2.846787523749542e-05,8.352586953307961e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476075909182
1,0.01999999955296516,1,5,0.1056487717937336,0.2113228320742719,0.7886787432290892,300,-2.091444742058357e-05,-3.241094059802663e-09,-1.630131030161408e-09,-16362.60844182071,-3281.879476927784,-3218.614750333764,-1039.768744856928,1532.235044507695,-10.59282402111509,-0.0001211876293923133,1.834061831709912e-05,1.901564279274283e-05,-2.218058802198761e-05,3.26851867019386e-05,-2.263108058456878e-07,-0.0001211872504848957,1.834052514062893e-05,1.901534889096514e-05,-2.218173322361446e-05,3.268768094949749e-05,-2.259802457837887e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476075909182
1,0.01999999955296516,1,6,0.3942865840914684,0.2113172769109088,0.788688602201272,300.0000006969528,-2.091444700550364e-05,-1.209464529371709e-08,-6.083927116339584e-09,-18167.19478731656,-2466.00411256418,-2229.903755922774,-1415.867631607229,1344.366765859247,-39.53181597186154,-0.0001404365156791407,2.70432604856629e-05,2.956188691131287e-05,-3.020445608990645e-05,2.867647329694948e-05,-8.437008651945738e-07,-0.0001404361716160662,2.704319567856346e-05,2.956159948420115e-05,-3.020517615849721e-05,2.867982435498767e-05,-8.433454078895228e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476075909181
1,0.01999999955296516,1,7,0.1056470762555784,0.7886790082875628,0.7886784831953035,300,-2.093215775378354e-05,-3.241473756077085e-09,-1.631155210901625e-09,-17337.55037874007,-2752.232286971504,-2773.320003370692,1580.931801709957,1416.77855406715,-31.67733769676409,-0.0001315872130351437,2.399043181320113e-05,2.376541293941633e-05,3.372347198992458e-05,3.02220380427797e-05,-6.752044195292905e-07,-0.0001315866311453688,2.399009516682926e-05,2.376515952523793e-05,3.372654510314574e-05,3.022460915343253e-05,-6.75783204197634e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476075909181
1,0.01999999955296516,1,8,0.3942802562569271,0.7886895914129624,0.7886876317419727,300.0000006979558,-2.093215810146017e-05,-1.209568113181193e-08,-6.084949215418446e-09,-19065.3215536345,-1859.541424406115,-1938.239677743793,1204.794216707344,1228.630361151331,-118.2181654917949,-0.000150016737460563,3.351243927428248e-05,3.267292990412267e-05,2.569793544378972e-05,2.620740991709479e-05,-2.521436995120196e-06,-0.0001500161904625249,3.351213102265672e-05,3.267268298656656e-05,2.570227663803922e-05,2.621078105314004e-05,-2.521987531958488e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476075909181
1,0.01999999955296516,2,1,0.6055871971902809,0.2113176176668306,0.2113140195778653,300.0000006964482,-0.001757098357768685,-1.632995343047889e-06,-8.211693360592948e-07,-17206.03914241806,244.9743314070124,341.5411341034387,563.36923350734,450.5641826312786,145.4563531818451,-0.000144752151093693,4.139232177232208e-05,4.242229764809106e-05,1.201437716720695e-05,9.609584586544829e-06,3.103252988232672e-06,-0.0001447521956903519,4.139194813848202e-05,4.242199403450838e-05,1.201854365513183e-05,9.612035901712517e-06,3.103068869680302e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249619152031134
1,0.01999999955296516,2,2,0.8942224477172033,0.2113257785359721,0.2113191388800631,300.0000590990895,-0.001757098297505014,-5.986703370111826e-06,-3.010672003187427e-06,-16764.27053381566,28.46493465120329,116.2827311102546,260.4017123637515,299.2490810966538,134.5947341229314,-0.0001400398826047221,3.908282536357538e-05,4.001952556841541e-05,5.55064789604384e-06,6.381326898882531e-06,2.871475756009709e-06,-0.0001400400058987713,3.908251458652349e-05,4.001923779488628e-05,5.555236804017896e-06,6.383980711134819e-06,2.871354469367899e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249619152031131
1,0.01999999955296516,2,3,0.6055778140489432,0.7886955842879293,0.2113152136285371,300.0000006974511,-0.001765807454615659,-1.633136636163327e-06,-8.230199067554641e-07,-17884.87657814026,778.1321034395241,487.220797807021,-94.96400322798513,434.9953477167682,48.58165618594722,-0.0001519929317468983,4.707918883332583e-05,4.397621124127397e-05,-2.028946402680107e-06,9.277387158081605e-06,1.036471221305596e-06,-0.0001519931283424173,4.7078964376803e-05,4.397591044825277e-05,-2.025898736707821e-06,9.279900756684617e-06,1.036408665902577e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249619152031131
1,0.01999999955296516,2,4,0.8942093331391502,0.7886996910571376,0.2113202415676845,300.0000596013224,-0.00176580745856939,-5.986901631642302e-06,-3.017359036944744e-06,-17453.69027783032,551.0403378380925,283.1270788937454,-397.9358308238125,283.0050950979996,45.6560821302857,-0.0001473935415424873,4.465681408749584e-05,4.17991957827326e-05,-8.492856963772847e-06,6.034703011094287e-06,9.739951435380076e-07,-0.0001473938169416823,4.465665249749907e-05,4.179891092682173e-05,-8.489298145885829e-06,6.037442328623614e-06,9.739964671556596e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624961915203113
