increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,shear_traction1_pa,shear_traction2_pa,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,state
1,0.01999999955296516,13,0.9998514305362968,0.0009676926456193896,0.0004754663940298308,-1.72903179463734e-05,17396.47318229879,0.0004898435231558713,-0.0009782548739238714,4349.269058094711,0.05527142980339366,0.02761768666436629,-0.0003109895519931914,-8.503406285955615,-4.254670820337309,0.07588746600044514,17.01809782949862,-34.01244383193121,-6.348466833908756e-06,2.012580852835256e-07,0.9999999999798282,1.270672568190935e-05,-0.9999999999192491,2.013387534978942e-07,1
1,0.01999999955296516,16,0.9998387278059618,1.001000401945289,0.0004762822233906457,-1.757432040017414e-05,17538.34132954213,0.0004896515823487331,-0.0009755861189061389,4383.58796375871,0.05570756110167242,0.0278614229542728,0.0002828578098813909,-8.559014810120734,-4.28782177704928,0.07619300688672337,17.15518460283494,-34.24385117219296,-6.357295256098133e-06,-2.083871476596912e-07,0.9999999999797707,1.270672828070471e-05,-0.9999999999192479,-2.083063672236579e-07,1
1,0.01999999955296516,19,0.9998450862740212,0.0009680987617195458,1.000508588060782,-1.743119447404079e-05,17466.79106026699,0.0004870838350400881,-0.0009781579125583857,4366.44542900752,0.05551542605360038,0.02772675534075204,-1.680845793058464e-05,-8.536774420060581,-4.259842149709573,0.07603887188283151,17.04035780790412,-34.14906877908631,-6.348466833802221e-06,2.012580902267419e-07,0.9999999999798282,1.271555992780068e-05,-0.999999999919137,2.013388145250038e-07,1
1,0.01999999955296516,22,0.9998323658947691,1.000999988655664,1.000507765057482,-1.771425531632111e-05,17608.42383125319,0.0004872702220270383,-0.00097567832084512,4400.697005912807,0.0559509034561835,0.02797016485211698,0.000588167366539013,-8.592620921947944,-4.293666635453436,0.0763432827052633,17.18016044428184,-34.38149038326228,-6.357295255571179e-06,-2.083871232086222e-07,0.9999999999797705,1.271556253327784e-05,-0.9999999999191355,-2.083062866106205e-07,1
2,0.03999999910593033,13,0.9997210272921445,0.001904265743790207,0.0009347001461158966,-3.417282995820323e-05,34594.54238164193,0.0009577568336212707,-0.001912458075250226,8649.057160374563,0.4301459782274817,0.2148514799586787,-0.001413677905600888,-33.05736062279205,-16.5407560086453,0.3600981928801201,66.15986500894709,-132.2229637131061,-2.482936219002368e-05,7.756235695347174e-07,0.9999999996914506,4.9721738659305e-05,-0.9999999987635726,7.768581278733032e-07,1
2,0.03999999910593033,16,0.9996713361697596,1.001970826304811,0.0009378866765868306,-3.530253215663829e-05,35158.37266615139,0.0009569940072673762,-0.001907111941260387,8783.730668764339,0.4368436975540195,0.2185951147626347,0.003212948092599586,-33.52677968705719,-16.79493674317459,0.3646867191572162,67.22450813678435,-134.1966640361614,-2.489730636060298e-05,-8.309214569937254e-07,0.9999999996897168,4.972177849457488e-05,-0.9999999987635281,-8.296835178717779e-07,1
2,0.03999999910593033,19,0.9996962302211554,0.001905844981306646,1.001002888768278,-3.473193167142992e-05,34873.21022194948,0.0009520693510199367,-0.001912066566564499,8716.524484406053,0.4338966736416271,0.2165274019683745,0.0008578713889734724,-33.3134682699995,-16.62351270335488,0.3623670958498194,66.50768143329849,-133.2810218612242,-2.482936218558811e-05,7.756236744141248e-07,0.9999999996914507,4.97897756907149e-05,-0.9999999987601875,7.768599220659608e-07,1
2,0.03999999910593033,22,0.9996464033212406,1.001969191293109,1.000999646450675,-3.585480217049522e-05,35435.33307880462,0.0009527842942311823,-0.00190745931473976,8850.67937305393,0.4405746856577811,0.2202611896807361,0.005656259449627717,-33.78380030624864,-16.88249917460278,0.3669230576619092,67.59213353522345,-135.2597370050927,-2.48973063371458e-05,-8.309209023468146e-07,0.999999999689717,4.978981571978724e-05,-0.9999999987601429,-8.296812692795815e-07,1
3,0.05999999865889549,13,0.9996075346737295,0.002811660787134103,0.001378706384676747,-5.066610059936272e-05,51605.86461313411,0.001405141468177201,-0.00280543010690069,12902.14614325185,1.413009242598129,0.7055528129490362,-0.001487200233226488,-72.33543682415663,-36.19526584499457,1.013433162014559,144.7737391997678,-289.3263386110489,-5.464651662489636e-05,1.68228159333081e-06,0.9999999985054639,0.0001094795913727232,-0.9999999940056845,1.688264264079872e-06,1
3,0.05999999865889549,16,0.9994981539688881,1.002913165515525,0.001385711579582232,-5.318607925534765e-05,52862.54982145187,0.001403436603820155,-0.002797401030181297,13199.54940076625,1.445579687727747,0.7237581394998666,0.01377990484841282,-73.90229686132389,-37.01820721470195,1.037205451740333,148.2529224997999,-295.9696796426689,-5.486694143675791e-05,-1.863456222337183e-06,0.9999999984930732,0.00010947978475368,-0.9999999940053633,-1.8574493930269e-06,1
3,0.05999999865889549,19,0.9995529926931414,0.002815117212729163,1.00148382857795,-5.191144247796661e-05,52225.77672587334,0.001396390637487638,-0.002804542249592443,13051.27217694461,1.431262672946698,0.7137073792830606,0.0059452095492484,-73.16543687803548,-36.51041805032874,1.025172589750678,146.0998577914253,-292.7775670454786,-5.464651658693197e-05,1.682282204023284e-06,0.9999999985054641,0.0001097004790679585,-0.9999999939814773,1.688276945470607e-06,1
3,0.05999999865889549,22,0.9994431716412054,1.002909526048626,1.001476640269086,-5.441026884012162e-05,53477.1764543036,0.001397933877362077,-0.002798137214894229,13346.99199076468,1.463692301908425,0.731842349714494,0.02205035859846601,-74.73242212918312,-37.34782042197738,1.048692662141848,149.640521569947,-299.4293835268671,-5.486694122698437e-05,-1.863452847935e-06,0.9999999984930732,0.0001097006737928738,-0.999999993981156,-1.857433899096618e-06,1
