increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,shear_traction1_pa,shear_traction2_pa,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,state
1,0.01999999955296516,13,0.9998619833091543,0.0009176821712235491,0.0004493448416426037,-3.308117209190816e-05,17021.52544572066,0.0004552717854031638,-0.0009089036679879354,4255.548576277312,0.2135831541723419,0.1067243113438312,-0.00163265866173677,-38.64497970853469,-19.33800525487676,0.07506249049226532,77.34906738387245,-154.5738009839224,-2.506640940779741e-05,8.969153133197397e-07,0.9999999996854352,5.017725352377154e-05,-0.9999999987407182,8.981730760525886e-07,1
1,0.01999999955296516,16,0.9998118390945662,1.000951821562307,0.0004530956705970175,-3.564796733330145e-05,17662.86058588349,0.0004547619432093915,-0.0009060418065524697,4414.844074714767,0.2215780154788424,0.1109243338685458,0.003786544015912902,-40.0310414721222,-20.05594233473914,0.07646736553738101,80.23948437809756,-160.155816479518,-2.513604216500406e-05,-1.005326784481013e-06,0.9999999996835844,5.01773011456636e-05,-0.9999999987406152,-1.004065524775299e-06,1
1,0.01999999955296516,19,0.999836950815681,0.0009195303610782471,1.000485443741343,-3.436328772580179e-05,17341.74191010068,0.0004522351176574212,-0.0009086263342143176,4335.243247631641,0.2177844756322085,0.10872288917861,0.0009599528094584517,-39.36535474645166,-19.63962944110612,0.07576430886947877,78.56208885905116,-157.468356955375,-2.506640940565667e-05,8.969153718010549e-07,0.9999999996854353,5.024698605006654e-05,-0.9999999987372168,8.981748824747112e-07,1
1,0.01999999955296516,22,0.9997866675086062,1.000949864776683,1.000481584308153,-3.692525963762612e-05,17982.47413991118,0.0004526483533582762,-0.0009062259749665798,4494.354134737332,0.2257774686276425,0.1129219780808044,0.006852800391320565,-40.75370365143161,-20.36475558909607,0.07716564028341381,81.48182405947888,-163.0607344319386,-2.513604215607139e-05,-1.005326540456299e-06,0.9999999996835843,5.024703392750431e-05,-0.9999999987371136,-1.004063527941367e-06,1
2,0.03999999910593033,13,0.9997862500661455,0.001725149406560459,0.0008411254899519339,-6.294637352249821e-05,33243.48004216368,0.0008340153009701382,-0.001664245538647055,8311.446813497798,1.528129638265803,0.763285386936539,0.002648791376121858,-138.164919735124,-69.14632131695475,0.3489151122973033,276.5670784025539,-552.6208047395306,-9.174651460194858e-05,3.123193906110842e-06,0.9999999957864114,0.0001837742058532256,-0.9999999831085905,3.140054509447188e-06,1
2,0.03999999910593033,16,0.9996026963827092,1.001796658473884,0.0008547295642554132,-7.239748916614446e-05,35603.81518940883,0.000831995432710787,-0.001658040220000893,8896.343425223218,1.635664379089868,0.8197817440683575,0.04259935088878905,-147.632243132399,-73.96317973093349,0.3683860454774285,296.0043658410373,-590.8358507335264,-9.221549727918579e-05,-3.860474864150486e-06,0.9999999957406993,0.0001837748452195178,-0.9999999831060166,-3.843527926563164e-06,1
2,0.03999999910593033,19,0.9996947308748898,0.001731765719953821,1.000920009819926,-6.766687714625663e-05,34421.62788064405,0.0008273412031723226,-0.001663075953207184,8604.214218638255,1.584653543457669,0.7901683785248417,0.02106590502813876,-143.0019002850597,-71.33517848958974,0.3586489572092379,285.381301386256,-572.0863706159797,-9.174651453345034e-05,3.123194926124955e-06,0.9999999957864113,0.0001842445435445558,-0.9999999830220438,3.140098681022658e-06,1
2,0.03999999910593033,22,0.999510241511145,1.00178930320758,1.000905666546547,-7.70879492779894e-05,36778.20751506681,0.000828693712405846,-0.001658556454691052,9187.861839327014,1.692141675459027,0.8466414387862452,0.06738926374735889,-152.4765459644561,-76.20037354976644,0.3780135321917673,305.0217146953572,-610.3511694474468,-9.221549699574344e-05,-3.860470643381715e-06,0.9999999957406993,0.000184245189161991,-0.9999999830194688,-3.843480332511582e-06,1
3,0.05999999865889549,13,0.9997580429761385,0.002448040521117346,0.001188701055804415,-9.031667008372811e-05,48846.7097312866,0.001154098740158944,-0.002301898432890402,12212.90360805434,4.659832060960768,2.326874730431151,0.04475186254157574,-280.7196196169542,-140.5041889048317,0.9603021457931709,561.9639979456168,-1122.763737692621,-0.000190257133608609,6.189314089435122e-06,0.9999999818819576,0.0003813002207679981,-0.9999999272854627,6.261858839879268e-06,1
3,0.05999999865889549,16,0.9993773713068046,1.002559276586346,0.001216696692807368,-0.0001100128043408134,53763.74511261468,0.00114964130630188,-0.00229183329230577,13429.42479212237,5.123966462073527,2.570720587519437,0.1722191555893322,-308.0720237624305,-154.331990772623,1.054640324988689,617.8493640384818,-1233.3483315612,-0.0001916059753635399,-8.335355750435574e-06,0.999999981608836,0.0003813029767263686,-0.9999999272698845,-8.262295367393675e-06,1
