increment,time_s,node,temperature_k,u1_m,u2_m,u3_m,reaction_heat_flux_w,rf1_n,rf2_n,rf3_n
1,0.01999999955296516,1,300,-7.731860101879754e-41,-1.792695844635035e-42,-2.635098175895701e-41,-1.723321447162073e-09,4127.590707287845,507.9922106833689,542.8998560698866
1,0.01999999955296516,2,300.0000000001148,-2.082854374633242e-05,-1.697623510092616e-05,-1.986037906136851e-05,0,0,0,0
1,0.01999999955296516,3,300.0000000026198,-4.630440828106203e-05,-1.288175400845293e-05,-1.91354462483658e-05,0,0,0,0
1,0.01999999955296516,4,300.0000000595664,-7.353935954004581e-05,-3.399295283568985e-06,-1.433338562462884e-05,0,0,0,0
1,0.01999999955296516,5,300.0000013480706,-0.0001022440292670688,9.03027630752967e-06,-8.014485987855253e-06,0,0,0,0
1,0.01999999955296516,6,300,-7.471889811762959e-42,-3.450987373449079e-41,1.592712421648214e-41,-1.72363717017843e-09,4457.463836474645,-586.1256050362914,481.3743398429589
1,0.01999999955296516,7,300.0000000001149,-3.5780114776479e-05,2.238412352321817e-05,-1.3729804098239e-05,0,0,0,0
1,0.01999999955296516,8,300.0000000026231,-7.523158989051957e-05,3.093381528680282e-05,-1.216513853011745e-05,0,0,0,0
1,0.01999999955296516,9,300.0000000598032,-0.0001146711107553668,4.064286892812423e-05,-7.811236762483607e-06,0,0,0,0
1,0.01999999955296516,10,300.0000013655151,-0.0001536909105099978,5.300974450190983e-05,-1.763571885111406e-06,0,0,0,0
1,0.01999999955296516,11,300,-5.210537979815754e-41,6.479733134179608e-41,-6.018825912562177e-41,-1.723465814111521e-09,4292.519793398181,477.2613886395993,-581.9987597519329
1,0.01999999955296516,12,300.0000000001149,-2.830109680740476e-05,-1.391259108910286e-05,2.256598645807032e-05,0,0,0,0
1,0.01999999955296516,13,300.0000000026214,-6.075434064832282e-05,-9.398598352258019e-06,2.816351154722263e-05,0,0,0,0
1,0.01999999955296516,14,300.0000000596852,-9.407066588277278e-05,-1.339214530921345e-07,3.295090915215246e-05,0,0,0,0
1,0.01999999955296516,15,300.0000013568191,-0.0001279132040097807,1.218887699123761e-05,3.90012946046113e-05,0,0,0,0
1,0.01999999955296516,16,300,2.346230119095254e-40,6.532400937728841e-41,5.582627206335403e-41,-1.723899465234574e-09,4622.425662840467,-555.2666003662849,-520.3450928619399
1,0.01999999955296516,17,300.0000000001149,-4.326572293702866e-05,1.931386943233078e-05,1.642880346140835e-05,0,0,0,0
1,0.01999999955296516,18,300.0000000026247,-8.973638938741418e-05,2.744266515140837e-05,2.118521344090911e-05,0,0,0,0
1,0.01999999955296516,19,300.0000000599222,-0.0001353409960979966,3.73948382833062e-05,2.64461096143019e-05,0,0,0,0
1,0.01999999955296516,20,300.0000013742925,-0.0001795774248835088,4.998439468781927e-05,3.288363956794702e-05,0,0,0,0
1,0.01999999955296516,21,300.0000151308359,-0.0001178983008362767,0.0009013242061803911,0.0004358228467706649,0,0,0,0
1,0.01999999955296516,22,300.0002745263914,-0.0001551057046171528,0.0009169235723119469,0.0004437629674192685,0,0,0,0
1,0.01999999955296516,23,300.0091098767422,-0.0001943357408892972,0.0009337044488392133,0.0004520955378120558,0,0,0,0
1,0.01999999955296516,24,300.3024833274572,-0.0002364750445546638,0.0009458218576700949,0.0004551721450754924,0,0,0,0
1,0.01999999955296516,25,310,-0.000251549822800872,0.001,0.0005,1675.619920359444,0,1120.546918279251,1102.658282164327
1,0.01999999955296516,26,300.0000151188723,-0.0001718887420482007,0.0009560727957512146,0.0004403116200772658,0,0,0,0
1,0.01999999955296516,27,300.0002745326082,-0.0002178561075277293,0.0009716714563193468,0.0004477803752954621,0,0,0,0
1,0.01999999955296516,28,300.0091100021352,-0.0002634495450422987,0.0009898968005452736,0.0004549221280170162,0,0,0,0
1,0.01999999955296516,29,300.3024849409841,-0.0003094265165397163,0.001015333698061525,0.0004566125514148802,0,0,0,0
1,0.01999999955296516,30,310,-0.0003257794874781305,0.001,0.0005,1675.620058434769,0,-1041.781990581966,1095.538439920552
1,0.01999999955296516,31,300.000015124814,-0.0001448396132688304,0.0009035327715930932,0.0004929158806626737,0,0,0,0
1,0.01999999955296516,32,300.0002745295059,-0.000186444015299647,0.0009189264363923718,0.0005005437512483594,0,0,0,0
1,0.01999999955296516,33,300.0091099395545,-0.0002288759923115617,0.0009351187500985191,0.0005097063343729054,0,0,0,0
1,0.01999999955296516,34,300.3024841354338,-0.0002729440813851509,0.0009465430296617391,0.0005254057919411553,0,0,0,0
1,0.01999999955296516,35,310,-0.0002886605019722911,0.001,0.0005,1675.619989469916,0,1116.963942630971,-1063.252635777842
1,0.01999999955296516,36,300.000015112875,-0.0001990365975474683,0.0009537214006274504,0.000488284267732184,0,0,0,0
1,0.01999999955296516,37,300.000274535697,-0.0002493328887052619,0.0009696453213084537,0.0004965030650255573,0,0,0,0
1,0.01999999955296516,38,300.0091100644847,-0.0002980473352570411,0.0009884865298467602,0.0005068837698026222,0,0,0,0
1,0.01999999955296516,39,300.3024857441176,-0.0003459133083182503,0.001014616396349856,0.0005239692534264613,0,0,0,0
1,0.01999999955296516,40,310,-0.0003628977454798747,0.001,0.0005,1675.620127254487,0,-1038.29117919817,-1056.224926543307
2,0.03999999910593033,1,300,5.307218277488324e-41,-1.262815158684444e-40,-6.650556751061185e-41,-1.802121852423448e-08,7852.376183882376,978.1362815390868,1104.364207430128
2,0.03999999910593033,2,300.0000000012005,-2.339536926139715e-05,-3.206098036554234e-05,-4.252078340667392e-05,0,0,0,0
