time,element,point,r,z,volume,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,heat_flux_r,heat_flux_z
0.10000000149011612,1,1,0.004211324865405186,0.0021132486540518503,6.615133629518472e-08,961538.461538462,910256.4102564096,961538.4615384614,0.0,0.00040000000000000067,0.0003333333333333326,0.0004,0.0,-2.2737367544323206e-11,7.048583938740194e-11
0.10000000149011612,1,2,0.0047886751345948145,0.0021132486540518503,7.522033311635584e-08,961538.4615384621,910256.4102564096,961538.4615384614,0.0,0.0004000000000000007,0.0003333333333333326,0.0004,0.0,-2.2737367544323206e-11,-2.2168933355715126e-11
0.10000000149011612,1,3,0.004211324865405186,0.00788675134594815,6.615133629518469e-08,961538.461538462,910256.4102564096,961538.4615384614,0.0,0.0004000000000000007,0.0003333333333333325,0.0004,0.0,-1.6370904631912708e-10,4.547473508864641e-11
0.10000000149011612,1,4,0.004788675134594815,0.00788675134594815,7.522033311635582e-08,961538.4615384617,910256.4102564094,961538.4615384613,0.0,0.00040000000000000056,0.0003333333333333325,0.0004,0.0,-1.6370904631912708e-10,-4.547473508864641e-12
0.10000000149011612,2,1,0.0052192116167511324,0.0021132486540518503,8.116335251994344e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0240698833949864e-10,1.0231815394945443e-11
0.10000000149011612,2,2,0.005790788383248867,0.0021132486540518503,9.00518763043733e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0240698833949864e-10,-4.348521542851813e-11
0.10000000149011612,2,3,0.005219211616751133,0.00788675134594815,8.11633525199435e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.637978807091713e-11,-2.2737367544323206e-12
0.10000000149011612,2,4,0.0057907883832488665,0.00788675134594815,9.005187630437335e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.637978807091713e-11,4.263256414560601e-12
0.10000000149011612,3,1,0.004211324865405186,0.0142264973081037,1.323026725903694e-07,961538.4615384624,910256.4102564112,961538.461538462,0.0,0.0004000000000000006,0.00033333333333333376,0.0004,0.0,-1.432454155292362e-10,-1.3642420526593924e-11
0.10000000149011612,3,2,0.0047886751345948145,0.0142264973081037,1.5044066623271166e-07,961538.4615384624,910256.4102564112,961538.4615384621,0.0,0.0004000000000000005,0.0003333333333333339,0.0004,0.0,-1.432454155292362e-10,-1.4210854715202004e-11
0.10000000149011612,3,3,0.004211324865405186,0.0257735026918963,1.3230267259036936e-07,961538.4615384627,910256.4102564112,961538.4615384621,0.0,0.00040000000000000067,0.00033333333333333376,0.0004,0.0,-1.6370904631912708e-10,-1.9895196601282805e-11
